# R[Mpc/h], R/R200c, Pth1h, Pth2h, (Pth1h+Pth2h) 
# Pth in [g cm^-1 s^-2]
3.295375434436236262e-01 7.228642136883979274e-01 3.482444136854035472e-13 1.602507834183665275e-14 3.642694920272402000e-13
3.848334897033505730e-01 8.441598338945114355e-01 2.219821037159567639e-13 1.484615188834889649e-14 2.368282556043056762e-13
4.494080196437306718e-01 9.858086922366153804e-01 1.373229132665218836e-13 1.365994071243778838e-14 1.509828539789596610e-13
5.248180668366125845e-01 1.151226034062534653e+00 8.248770848532368120e-14 1.247702351566834457e-14 9.496473200099202103e-14
6.128818161644512541e-01 1.344400178189183226e+00 4.815358241831314142e-14 1.132056726217321690e-14 5.947414968048636305e-14
7.157225414306788158e-01 1.569988677841982261e+00 2.735006498495626085e-14 1.019971741656990073e-14 3.754978240152616473e-14
8.358197988607614093e-01 1.833430617267562956e+00 1.513491392521839350e-14 9.116330966901544668e-15 2.425124489211993975e-14
9.760692108022782643e-01 2.141077751563533749e+00 8.172881244451288238e-15 8.093686774594299653e-15 1.626656801904558789e-14
1.139852281047596616e+00 2.500347651591200648e+00 4.314014698913564990e-15 7.136940139098092506e-15 1.145095483801165671e-14
1.331117925071608088e+00 2.919902546393877696e+00 2.229814596548808283e-15 6.235094997540907566e-15 8.464909594089715849e-15
1.554477680931142913e+00 3.409858175126835977e+00 1.130619148606396722e-15 5.418545372501537595e-15 6.549164521107934711e-15
1.815316896422285664e+00 3.982027684053700778e+00 5.633725089224678350e-16 4.666293676020662624e-15 5.229666184943130557e-15
2.119924573289651004e+00 4.650206449123141184e+00 2.763466869593150794e-16 3.993689390181393564e-15 4.270036077140708348e-15
2.475644999115283795e+00 5.430504691381958793e+00 1.336608852088794962e-16 3.386593385586458381e-15 3.520254270795337828e-15
2.891054822829829174e+00 6.341735904796713896e+00 6.384315326312756476e-17 2.853749916761230077e-15 2.917593070024357642e-15
3.376169843250778957e+00 7.405870461729262999e+00 3.015808536149128759e-17 2.380116399773725472e-15 2.410274485135216673e-15
3.942686496452824318e+00 8.648565332786763094e+00 1.410719050449792537e-17 1.966307608335081285e-15 1.980414798839579389e-15
4.604263864386632932e+00 1.009978269293354991e+01 6.542448021508582636e-18 1.616083917951816443e-15 1.622626365973324949e-15
5.376853004155713656e+00 1.179451232885715761e+01 3.011393004875201190e-18 1.304997022629142494e-15 1.308008415634017782e-15
6.279081538292701659e+00 1.377361526529615610e+01 1.377010775503980168e-18 1.053684521260550788e-15 1.055061532036054681e-15
7.332702778754716100e+00 1.608480895070476535e+01 6.260646408467238744e-19 8.296779337252730380e-16 8.303039983661197458e-16
8.563120213307023221e+00 1.878381775571611456e+01 2.832300984273814065e-19 6.543913704746260714e-16 6.546746005730534169e-16
1.000000000000000000e+01 2.193571652366412295e+01 1.275808178909872681e-19 4.987768015001540796e-16 4.989043823180450721e-16
