# R[Mpc/h], R/R200c, Pth1h, Pth2h, (Pth1h+Pth2h) 
# Pth in [g cm^-1 s^-2]
1.696610885947663627e-01 1.152348367017488551e+00 2.081556901315279395e-14 1.411056538965051893e-15 2.222662555211784584e-14
1.953469968527308254e-01 1.326808608205281015e+00 1.333955840245332473e-14 1.337283906109633636e-15 1.467684230856295975e-14
2.249216334484722968e-01 1.527681327274287737e+00 8.354847319802112819e-15 1.263745303438977519e-15 9.618592623241090536e-15
2.589737339615604816e-01 1.758965251860534984e+00 5.118234990231586126e-15 1.190240295611268531e-15 6.308475285842854854e-15
2.981811658297320866e-01 2.025264498567305615e+00 3.069729154610521663e-15 1.107231342757843725e-15 4.176960497368365388e-15
3.433244225021500617e-01 2.331880226069580786e+00 1.804473011878789553e-15 1.030521775176019230e-15 2.834994787054808980e-15
3.953021605453848064e-01 2.684916164076829759e+00 1.040849047848440371e-15 9.525947071728200421e-16 1.993443755021260215e-15
4.551490889957608421e-01 3.091400118895275551e+00 5.898725667325032127e-16 8.766747295020184790e-16 1.466547296234521790e-15
5.240565670773426055e-01 3.559423874373251362e+00 3.288694227591039408e-16 8.006727306718195391e-16 1.129542153430923529e-15
6.033963203196643921e-01 4.098304273206082371e+00 1.806128306638171565e-16 7.279403175670893596e-16 9.085531482309064176e-16
6.947477471865686205e-01 4.718768685209401070e+00 9.783424645071061112e-17 6.583682452566785827e-16 7.562024917073892308e-16
7.999293598030285946e-01 5.433168554635811276e+00 5.233489920197795786e-17 5.921594769688758653e-16 6.444943761708538293e-16
9.210349846633580917e-01 6.255725277572801168e+00 2.768010401761697340e-17 5.292279495695825978e-16 5.569080535871995866e-16
1.060475443960094966e+00 7.202813304047482212e+00 1.449136026746782361e-17 4.707754327847378290e-16 4.852667930522056711e-16
1.221026547274324692e+00 8.293286100487595291e+00 7.517496015244484974e-18 4.166486288044899520e-16 4.241661248197344416e-16
1.405884348987115340e+00 9.548851461399397778e+00 3.867975286452964194e-18 3.662485550589197244e-16 3.701165303453726924e-16
1.618728771408821432e+00 1.099450364150688486e+01 1.975740956588251208e-18 3.205250067770381835e-16 3.225007477336264108e-16
1.863796860157468815e+00 1.265902091070889490e+01 1.002691569301330160e-18 2.784488916751062664e-16 2.794515832444076033e-16
2.145967130064388773e+00 1.457553843656752335e+01 5.059618715818363003e-19 2.411702410019328159e-16 2.416762028735146517e-16
2.470856680661916105e+00 1.678220789856963790e+01 2.540221610946046240e-19 2.070680247687567319e-16 2.073220469298513335e-16
2.844933014509146041e+00 1.932295696495303972e+01 1.269665465541414558e-19 1.767597798403978115e-16 1.768867463869519428e-16
3.275642784297754240e+00 2.224836375082988127e+01 6.321259915869629540e-20 1.499100469272800513e-16 1.499732595264387415e-16
3.771560031677307023e+00 2.561666366524681493e+01 3.136330628112820259e-20 1.265311194896153539e-16 1.265624827958964760e-16
4.342556868756759947e+00 2.949490869025814277e+01 1.551414197450237400e-20 1.055811926377344870e-16 1.055967067797089863e-16
5.000000000000000888e+00 3.396030216951690761e+01 7.653923864917426501e-21 8.779807375003211506e-17 8.780572767389703643e-17
