# R[Mpc/h], R/R200c, Pth1h, Pth2h, (Pth1h+Pth2h) 
# Pth in [g cm^-1 s^-2]
2.589737339615604816e-01 2.859908823728150029e+00 1.219353170473862932e-16 2.029385184916976489e-16 3.248738355390839668e-16
2.981811658297320866e-01 3.292885862133704045e+00 7.669458002785838476e-17 1.926001091734529105e-16 2.692946892013112953e-16
3.433244225021500617e-01 3.791413632167849546e+00 4.779263166379428534e-17 1.825688380301927131e-16 2.303614696939869923e-16
3.953021605453848064e-01 4.365416213021635627e+00 2.953260263146214360e-17 1.717829276552384271e-16 2.013155302867005768e-16
4.551490889957608421e-01 5.026320143818194808e+00 1.811129744435970878e-17 1.607244106966895306e-16 1.788357081410492486e-16
5.240565670773426055e-01 5.787281889134114010e+00 1.103173046648747635e-17 1.495329218262306739e-16 1.605646522927181595e-16
6.033963203196643921e-01 6.663449741754294386e+00 6.678797521524297747e-18 1.382857370665162764e-16 1.449645345880405796e-16
6.947477471865686205e-01 7.672265376298894601e+00 4.021632296640137122e-18 1.283102107768348391e-16 1.323318430734749693e-16
7.999293598030285946e-01 8.833811056682138840e+00 2.410013667253032878e-18 1.160385920897180927e-16 1.184486057569711160e-16
9.210349846633580917e-01 1.017120940918292327e+01 1.438098892354027263e-18 1.053607005593885130e-16 1.067987994517425451e-16
1.060475443960094966e+00 1.171108371931908465e+01 8.549203567711862658e-19 9.501213260062369539e-17 9.586705295739488311e-17
1.221026547274324692e+00 1.348408791555084996e+01 5.065515832922939588e-19 8.510454307228173260e-17 8.561109465557402251e-17
1.405884348987115340e+00 1.552551679007860486e+01 2.992648362515788571e-19 7.558031134084425366e-17 7.587957617709583165e-17
1.618728771408821432e+00 1.787600860426201166e+01 1.763500667297443863e-19 6.691397569227787728e-17 6.709032575900762263e-17
1.863796860157468815e+00 2.058235406526726052e+01 1.036859975528639500e-19 5.871558321119016802e-17 5.881926920874303634e-17
2.145967130064388773e+00 2.369842777805673606e+01 6.084292005732503572e-20 5.117368477493501654e-17 5.123452769499234033e-17
2.470856680661916105e+00 2.728626071492459815e+01 3.564119006226977953e-20 4.426989561910122757e-17 4.430553680916349464e-17
2.844933014509146041e+00 3.141727505198614878e+01 2.084685769322325663e-20 3.803395832825503604e-17 3.805480518594825974e-17
3.275642784297754240e+00 3.617370595423044932e+01 1.217749521466142060e-20 3.240463915237336064e-17 3.241681664758802102e-17
3.771560031677307023e+00 4.165023861228863922e+01 7.105209749791321606e-21 2.744388066779485326e-17 2.745098587754464449e-17
4.342556868756759947e+00 4.795589311903787433e+01 4.141532418298583507e-21 2.298774807486022927e-17 2.299188960727852864e-17
5.000000000000000888e+00 5.521619470785109485e+01 2.411938301658467434e-21 1.920866924464765743e-17 1.921108118294931723e-17
